"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Kcnv1",5.98406872725553e-24,0.44082675897229,0.314,0.223,8.83009181393826e-20
"Plxna2",7.23965165626173e-24,0.438916296208463,0.48,0.416,1.06828299839798e-19
"Kcnmb4",7.39692180307946e-24,0.452993650947913,0.362,0.277,1.09148978126241e-19
"Tsc22d4",7.41812759407856e-24,-0.269907912138243,0.145,0.259,1.09461890778223e-19
"Cdh11",7.89694822961932e-24,0.411813549255228,0.605,0.58,1.16527368076263e-19
"Myh10",1.04574013133463e-23,0.447592530725984,0.413,0.336,1.54309413779739e-19
"Aplp2",1.05050812649415e-23,0.334106981375748,0.665,0.645,1.55012979145477e-19
"Usp34",1.15850403991667e-23,0.293352045837759,0.816,0.829,1.70948856130104e-19
"Celsr2",1.17098535987433e-23,0.434837229759174,0.427,0.351,1.72790599703056e-19
"Smg1",1.26884067774702e-23,0.372439575321995,0.65,0.643,1.8723013040835e-19
"Lingo3",1.61417052905526e-23,0.451905323885559,0.352,0.268,2.38187003267395e-19
"Dhx36",1.74981899139838e-23,0.326346594606923,0.714,0.706,2.58203290370745e-19
"Pde1a",2.34265940322203e-23,-0.260330026996415,0.343,0.504,3.45682821539443e-19
"Setd5",2.76463896597712e-23,0.36295261375545,0.592,0.56,4.07950125819584e-19
"Ablim1",3.1934702297105e-23,-0.26671165684176,0.576,0.725,4.71228467096081e-19
"Hmgn3",5.33663373806991e-23,0.350838474242614,0.698,0.681,7.87473674389596e-19
"Srsf1",5.54640355462361e-23,0.369050095736358,0.557,0.506,8.1842730852026e-19
"Fam135b",5.65372125038934e-23,0.453066286480482,0.422,0.352,8.34263107707451e-19
"Neurod6",6.83860005526669e-23,-0.253897006914106,0.599,0.757,1.00910382415515e-18
"Slc25a4",8.29662944830039e-23,-0.25801000158805,0.471,0.646,1.22425064139121e-18
"Cacna1h",8.79111666499838e-23,0.410868402245008,0.577,0.545,1.29721717508716e-18
"Ncoa1",9.60799273707087e-23,0.41506389412889,0.48,0.415,1.41775540828218e-18
"Hnrnpa3",1.13504714944206e-22,0.378131646907625,0.563,0.529,1.6748755737167e-18
"Med13",1.2752867830463e-22,0.407581516485103,0.452,0.384,1.88181317706312e-18
"Phf20",1.35056182912275e-22,-0.25960073612855,0.487,0.662,1.99288903505353e-18
"Spock2",2.7609927341939e-22,-0.273331574457784,0.333,0.487,4.07412087857653e-18
"Kmt2e",2.76883678564254e-22,0.333817756222787,0.728,0.719,4.08569556089414e-18
"Ttyh1",3.68242309529283e-22,0.325231334038846,0.323,0.231,5.4337835194141e-18
"Frmd4a",3.8793896999893e-22,-0.26175932737814,0.614,0.766,5.72442744130421e-18
"Ccdc30",4.00198144303678e-22,0.357291661130811,0.609,0.58,5.90532381734507e-18
"Prrc2c",4.51722487210463e-22,0.313934137085394,0.736,0.747,6.66561702127759e-18
"Zmynd11",4.59509496561617e-22,0.33948008786768,0.687,0.68,6.78052213126322e-18
"Nsf",5.32058088834554e-22,0.285219554267364,0.831,0.845,7.85104915884269e-18
"Kmt2d",6.69210758407901e-22,0.424755784565404,0.382,0.304,9.87487395106699e-18
"Ptma",8.61416335950748e-22,0.421038340171876,0.387,0.307,1.27110594532892e-17
"Dscam",9.03293410168245e-22,0.442812176299137,0.396,0.324,1.33289975604426e-17
"Zfp266",1.9054051786263e-21,-0.257028373143194,0.556,0.716,2.81161588158097e-17
"Syt4",2.64873906249519e-21,0.430211569402007,0.313,0.229,3.9084793606179e-17
"Herc1",2.85193890709029e-21,0.270600494554065,0.819,0.832,4.20832105130242e-17
"Cdk5r1",5.9550275174676e-21,0.425972280249269,0.362,0.284,8.78723860477519e-17
"Olfml2b",8.30670287298651e-21,0.415358370653755,0.39,0.316,1.22573707593789e-16
"Csde1",8.48380148559615e-21,0.394949372155198,0.522,0.483,1.25186974721457e-16
"Xpo1",8.51831483001789e-21,0.426766775110638,0.311,0.231,1.25696253631744e-16
"Tsga10",9.37682470224575e-21,0.457406617343238,0.418,0.359,1.38364425306338e-16
"Usp9x",1.12434634342681e-20,0.385707154205197,0.464,0.404,1.6590854643606e-16
"Atp11b",1.50398085839249e-20,0.265295085071247,0.811,0.818,2.21927415464396e-16
"Ncl",2.41918347964158e-20,0.371671533643595,0.553,0.513,3.56974714255911e-16
"Ubr2",2.87060408231259e-20,0.346005572296004,0.554,0.514,4.23586338386046e-16
"Plbd2",3.57891199429424e-20,0.427934160787517,0.354,0.279,5.28104253878058e-16
"Rasa1",4.90151576226155e-20,0.416065415696485,0.316,0.242,7.23267665879314e-16
"Rev3l",5.32257160165425e-20,0.331775403435051,0.644,0.632,7.85398665540102e-16
"Hmbox1",8.01825587418325e-20,0.38752142628035,0.508,0.463,1.18317383679448e-15
"Lrrn2",9.60085070180296e-20,0.409082090477467,0.491,0.449,1.41670152955805e-15
"Pde7a",9.81430869668367e-20,0.404782330891399,0.339,0.26,1.44819939128264e-15
"Slc25a3",1.67979764182782e-19,0.286714144768214,0.708,0.698,2.47870940028114e-15
"mt-Nd1",1.68199553070777e-19,0.388350659408107,0.378,0.297,2.48195260511239e-15
"Matr3",1.7354602434838e-19,0.366853994305059,0.588,0.573,2.56084513528469e-15
"Rabgap1l",1.74383672833403e-19,-0.259056174885191,0.624,0.754,2.57320547632969e-15
"Hnrnph3",1.78111839837867e-19,0.40469068960568,0.334,0.259,2.62821830864757e-15
"S100pbp",1.81356376432333e-19,0.408852854123512,0.308,0.231,2.6760946906355e-15
"Calr",2.47362223387048e-19,0.419871591321236,0.454,0.405,3.65007696829928e-15
"Abl2",3.66463934768279e-19,0.375010127904888,0.528,0.481,5.40754182144073e-15
"Phip",5.03484562304203e-19,0.358712329300002,0.65,0.64,7.42941820136082e-15
"Rev1",6.87782799951961e-19,0.336728627675985,0.627,0.613,1.01489229960911e-14
"Sntb2",8.5181877599643e-19,0.409988438049995,0.325,0.246,1.25694378586033e-14
"Rnf150",8.63310651215989e-19,0.409760591249273,0.42,0.358,1.27390119693431e-14
"Nfat5",9.2920867004629e-19,0.255897183125684,0.845,0.866,1.37114031352031e-14
"Shank2",1.03488291585951e-18,0.350213593074144,0.518,0.472,1.5270732306423e-14
"Psap",1.23959277979039e-18,0.356045420286157,0.535,0.505,1.8291431058587e-14
"Sec62",1.34314996026645e-18,0.379180978696265,0.568,0.535,1.98195208136918e-14
"Gabrg2",1.50750660685355e-18,0.348133420281069,0.593,0.572,2.22447674907309e-14
"Robo1",1.61000119956836e-18,0.399624921277479,0.445,0.391,2.37571777008308e-14
"Ttll7",1.64971389509319e-18,-0.260995755934991,0.469,0.626,2.43431782359952e-14
"Cep170",1.6964927394377e-18,0.400952780420359,0.426,0.37,2.50334468631427e-14
"Galnt11",1.84157518283308e-18,0.319067365662694,0.687,0.695,2.71742833978849e-14
"Ncald",2.07145242296654e-18,0.340091385415922,0.473,0.407,3.05663519532943e-14
"Tspan7",2.29337921632638e-18,0.38899071797631,0.363,0.293,3.38411037161121e-14
"Usp15",2.53670021691267e-18,0.332987541580591,0.583,0.566,3.74315484007634e-14
"Ppp2r5a",2.89744230659568e-18,0.395775846601759,0.267,0.193,4.27546586761258e-14
"Scd2",3.04740457380703e-18,-0.320943412996368,0.152,0.255,4.49675018910966e-14
"Dzip1",3.267064402443e-18,0.376324590527725,0.436,0.378,4.82088023224488e-14
"Mef2d",3.70758059814224e-18,0.417975586446529,0.336,0.265,5.4709059306187e-14
"Map3k4",4.44768739185258e-18,0.414370400327888,0.393,0.33,6.56300751541767e-14
"Eif4a2",6.24731291370127e-18,0.348027722661892,0.48,0.431,9.21853493545759e-14
"Fam49a",6.78978067158432e-18,0.363441431482563,0.435,0.376,1.00190003589898e-13
"Skil",8.27608593113249e-18,0.388372023620286,0.482,0.435,1.22121923999791e-13
"Lats2",9.17548882251047e-18,0.380305962723044,0.25,0.174,1.35393513064964e-13
"Neto1",1.01969777087202e-17,-0.281930115912124,0.279,0.397,1.50466603069875e-13
"Purb",1.07486213984996e-17,0.335867945879643,0.597,0.578,1.5860665735626e-13
"Zfp638",1.23017775759056e-17,0.278508246621481,0.681,0.677,1.81525029910063e-13
"Birc2",1.35997262719431e-17,0.382417341175365,0.422,0.372,2.00677560868792e-13
"Agbl4",2.09191806179643e-17,0.397272247940265,0.323,0.253,3.08683429198682e-13
"Crtc3",2.16625047637785e-17,0.332141336254089,0.615,0.602,3.19651920294316e-13
"Cers4",2.31573622015544e-17,0.361626229256655,0.491,0.448,3.41710036646137e-13
"Prkar1a",2.39399143698212e-17,0.354818725713507,0.529,0.494,3.53257376441082e-13
"Adamts1",3.19155437283155e-17,0.374608623305844,0.264,0.186,4.70945763255024e-13
"Srsf2",3.64493490490557e-17,0.303111592941928,0.649,0.641,5.37846594567865e-13
"Kif1a",4.32395934924273e-17,0.312999727970277,0.688,0.691,6.38043441574258e-13
"Eif1b",1.34781694603147e-16,0.441441462894502,0.444,0.399,1.98883868556404e-12
"Ccnl1",3.01608343625241e-16,0.281660380539837,0.719,0.742,4.45053271853406e-12
"Sacs",3.14194242746797e-16,0.391121932604352,0.452,0.416,4.63625024597174e-12
"Sv2b",4.69106313604159e-16,0.265954602222813,0.744,0.764,6.92213276354297e-12
"Hspa5",5.41487656057832e-16,0.39138394032518,0.347,0.284,7.99019185278937e-12
"Tafa5",6.3271379446397e-16,0.365380617460043,0.441,0.396,9.33632475111035e-12
"Atp1a1",6.34921458205148e-16,0.380039884766833,0.355,0.292,9.36890103727517e-12
"Cfap69",7.12787406023524e-16,0.403174915905398,0.294,0.23,1.05178909632831e-11
"Stk39",7.80968002779046e-16,0.393371587883574,0.298,0.234,1.15239638490076e-11
"Gphn",9.80529298015507e-16,0.351165596563307,0.465,0.421,1.44686903215168e-11
"Prpf38b",1.55181125788913e-15,0.324139666849826,0.613,0.612,2.28985269214119e-11
"Pigk",1.74393262676813e-15,0.410951993647173,0.414,0.366,2.57334698405905e-11
"Homer1",1.86087203329394e-15,0.31109745442781,0.581,0.558,2.74590277232854e-11
"Gpr85",1.95162809648712e-15,0.38077314514511,0.457,0.416,2.8798224191764e-11
"Lrp8",2.03283846476255e-15,0.351337936856208,0.52,0.492,2.99965643860362e-11
"Dusp3",2.31497608285573e-15,0.365013860270815,0.402,0.347,3.41597870786191e-11
"Laptm4a",2.57775487083127e-15,0.351526029469,0.35,0.288,3.80373508739862e-11
"Chrd",2.88417612597325e-15,0.369836643758148,0.503,0.488,4.25589029148613e-11
"Bptf",3.62164181440023e-15,0.262944898863864,0.681,0.687,5.34409466132899e-11
"Pkd2",3.87910678147146e-15,0.385938241724918,0.402,0.351,5.72400996673928e-11
"Tnrc18",4.68309829372742e-15,0.360536910754097,0.291,0.224,6.91037984222418e-11
"Enox1",5.85467181497442e-15,0.312215537316174,0.623,0.618,8.63915373017626e-11
"Tmem161b",6.86708663674653e-15,0.357765832115128,0.341,0.279,1.01330730411832e-10
"Ptk2",6.91157981300671e-15,0.319813959586784,0.552,0.539,1.01987271720727e-10
"Prrc2b",9.03403328246579e-15,0.349002391674035,0.413,0.358,1.33306195116065e-10
"Slc16a7",1.0337686318722e-14,0.360266744660441,0.26,0.192,1.52542899319061e-10
"Vmp1",1.15184255308278e-14,0.345435211347614,0.367,0.309,1.69965887132895e-10
"App",1.56277684679183e-14,0.273990707077748,0.634,0.646,2.30603351512602e-10
"Ranbp2",1.58683468042545e-14,0.32826798333319,0.471,0.446,2.3415332544358e-10
"Mib1",1.98826890037561e-14,0.331521693807819,0.483,0.448,2.93388958939425e-10
"Relch",2.53941279378894e-14,0.329622844658323,0.498,0.472,3.74715751851496e-10
"Flrt2",2.87739112493039e-14,0.340744252442647,0.455,0.412,4.24587834394729e-10
"Smg7",3.22345312012025e-14,0.367243073054972,0.282,0.221,4.75652742404944e-10
"Cop1",3.55319278472087e-14,0.332679340934099,0.456,0.413,5.24309127313412e-10
"Fam76b",3.76625588849982e-14,0.376617722321122,0.422,0.385,5.55748718907033e-10
"Otud4",4.17180157654657e-14,0.376903817665287,0.356,0.306,6.15591040635212e-10
"Araf",4.96480910542024e-14,0.353653884267769,0.341,0.281,7.32607231595811e-10
"Cacna2d1",5.10429877148272e-14,0.343228046674896,0.443,0.401,7.53190326719991e-10
"Sptbn2",5.16944894166156e-14,0.290835913227341,0.577,0.566,7.6280388583158e-10
"Kcnb1",5.94377424916984e-14,0.350724468773312,0.384,0.332,8.77063328207501e-10
"Dync2h1",6.41907308628538e-14,0.353788716779413,0.451,0.412,9.47198424612271e-10
"Srsf6",7.73556053169567e-14,0.356736458974699,0.411,0.369,1.14145931205701e-09
"Mcu",8.52781372364967e-14,0.350301994650584,0.445,0.409,1.25836419306175e-09
"Erc1",9.57663514687453e-14,0.285392401240016,0.659,0.651,1.41312828227281e-09
"Slc4a7",1.48806472910168e-13,0.290190680475387,0.767,0.794,2.19578831426244e-09
"Maged1",1.51711008137554e-13,0.362810602516431,0.438,0.399,2.23864763607774e-09
"Cyfip2",1.74473006044935e-13,0.315624451966939,0.559,0.557,2.57452367719905e-09
"Hmgcr",1.87118907737491e-13,0.298637158727665,0.563,0.538,2.76112660257442e-09
"Ythdc2",2.10178924579045e-13,0.325168606385036,0.478,0.445,3.10140021108838e-09
"Tmem132b",2.17483299936444e-13,0.346024278254484,0.313,0.254,3.20918357386217e-09
"Zfp62",2.25180853501385e-13,0.32836292453641,0.286,0.226,3.32276867426644e-09
"Baz1b",2.40407581430122e-13,0.29810980654032,0.514,0.488,3.54745427158288e-09
"Npas4",2.47106644891159e-13,0.387315765792843,0.295,0.235,3.64630565201394e-09
"Bmpr2",2.54349431650029e-13,0.340513738819338,0.343,0.29,3.75318021342783e-09
"Ddx6",2.63201218129723e-13,0.333973811206724,0.342,0.286,3.88379717472219e-09
"Atrnl1",3.27431763156187e-13,0.329238433230911,0.277,0.217,4.83158309713269e-09
"Nup93",3.37000114996893e-13,0.341917111279011,0.414,0.369,4.97277369689415e-09
"Frrs1l",4.14581794223697e-13,0.309091464517726,0.624,0.631,6.11756895556488e-09
"Rfx3",4.21674188238857e-13,0.294465044696976,0.456,0.414,6.22222432165257e-09
"Slc8a2",4.38788241351247e-13,0.321599901031738,0.265,0.205,6.47475928937899e-09
"Sh3gl1",4.4640378450211e-13,0.308202906499549,0.687,0.695,6.58713424411314e-09
"Brwd1",5.36271889252854e-13,0.293606259076159,0.588,0.588,7.91322799781511e-09
"Dync1h1",6.6847742251686e-13,0.299933693664974,0.607,0.622,9.86405284665879e-09
"Unc79",7.53546888827363e-13,0.320036062016076,0.504,0.477,1.11193378915366e-08
"Mbnl1",7.97943964594227e-13,0.35921308026636,0.383,0.337,1.17744611415524e-08
"Akap11",8.16805455945322e-13,0.329745667343078,0.491,0.467,1.20527813079292e-08
"Ppp3cb",1.01444794330114e-12,0.315937228119518,0.551,0.544,1.49691938513517e-08
"Hnrnpul2",1.06493891926731e-12,0.341768749059946,0.315,0.26,1.57142386927084e-08
"Septin4",1.0707335203024e-12,-0.251979432394411,0.198,0.291,1.57997438255823e-08
"Ppp6r2",1.072485257918e-12,0.335841638655093,0.382,0.337,1.58255924658379e-08
"Tmem131",1.0757251638717e-12,0.35222136763001,0.404,0.36,1.58734005180909e-08
"Pip5k1b",1.39026975230828e-12,0.316088529925034,0.476,0.438,2.0514820465061e-08
"Ice1",1.75493690758827e-12,0.254689902917843,0.743,0.767,2.58958490083725e-08
"Cep83",1.81241496899955e-12,0.368241275340844,0.418,0.383,2.67439952825574e-08
"Adcy9",2.62650265828477e-12,0.277276731364176,0.649,0.656,3.87566732256501e-08
"Zdhhc17",2.79404299285457e-12,0.323264612831828,0.316,0.261,4.1228898402562e-08
"Slitrk4",2.95032922061409e-12,0.348194588759006,0.455,0.421,4.35350579793816e-08
"Ppm1a",3.12020562062872e-12,0.328192677194825,0.455,0.421,4.60417541379974e-08
"Cap2",3.36669628794038e-12,0.328206508586534,0.439,0.403,4.96789704248483e-08
"Lmo3",4.60972188571238e-12,0.349496427279281,0.257,0.2,6.80210561455719e-08
"Ywhaz",4.74976536079164e-12,0.294492630216118,0.494,0.473,7.00875376638415e-08
"Me3",4.99185508024375e-12,0.285124746249693,0.621,0.627,7.36598135640768e-08
"Cpsf7",5.79780576278114e-12,0.305505189777753,0.419,0.377,8.55524218355985e-08
"Tanc2",6.10420908709218e-12,0.277550420148168,0.616,0.631,9.00737092891323e-08
"Elavl4",6.12537501641565e-12,0.354487881000498,0.306,0.252,9.03860337422294e-08
"Ppfia3",6.37458847295259e-12,0.330950965126836,0.385,0.344,9.40634275068884e-08
"Nfix",6.73838466995204e-12,0.303818294099805,0.515,0.499,9.94316041898124e-08
"Ctxn1",8.71281244833243e-12,0.343374748348737,0.362,0.319,1.28566260487593e-07
"Psip1",9.70588604701143e-12,0.260324997808129,0.691,0.713,1.43220054509701e-07
"Dscaml1",1.07560653739602e-11,0.32711513137358,0.321,0.268,1.58716500658157e-07
"Fam120a",1.72069231261554e-11,0.321064515171426,0.429,0.397,2.5390535764955e-07
"Pde4dip",2.21056719957845e-11,0.272711835919262,0.672,0.682,3.26191295969797e-07
"Canx",2.22188260131844e-11,0.301952839620343,0.295,0.243,3.27860996650549e-07
"Aftph",2.27315583566187e-11,0.310607679548142,0.343,0.293,3.35426875110265e-07
"Eif4g1",2.4389352499047e-11,0.318476065042804,0.496,0.479,3.59889285475937e-07
"Git2",2.63226954449277e-11,0.305589209478718,0.533,0.526,3.88417693985353e-07
"Nsmaf",3.19618604957458e-11,0.322619073993343,0.398,0.367,4.71629213475225e-07
"Ubl3",3.23595296183387e-11,0.289511077775308,0.539,0.534,4.77497219048206e-07
"Smarcad1",3.49061099178323e-11,0.322291485675065,0.417,0.388,5.15074557947533e-07
"Tmem30a",3.5159197873353e-11,0.31281526531732,0.334,0.287,5.18809123819197e-07
"Hdgfl3",3.64166425353613e-11,0.314594803604637,0.422,0.389,5.37363977251792e-07
"Ar",4.51778403061515e-11,0.360187576491576,0.283,0.229,6.66644211557571e-07
"Il16",4.53673152716918e-11,0.341608427000072,0.342,0.298,6.69440104149085e-07
"Lzts1",6.41507214022853e-11,0.319533572536743,0.283,0.231,9.46608045012122e-07
"Bicdl1",6.58152536095399e-11,0.319786823551996,0.267,0.216,9.71169882262371e-07
"Prpf39",7.80649140432709e-11,0.269295812828818,0.585,0.591,1.15192587162251e-06
"Vps13b",8.46781657133282e-11,0.311241259268026,0.41,0.378,1.24951101326587e-06
"Pds5b",1.05301338216096e-10,0.322293252296065,0.351,0.309,1.55382654671671e-06
"Myo6",1.16772413434441e-10,0.253178943239359,0.613,0.626,1.72309373263861e-06
"Ubn1",1.25663046959042e-10,0.319762382646632,0.394,0.358,1.85428392092762e-06
"Tmem151b",1.30049513443473e-10,0.329192246621679,0.307,0.26,1.91901062037189e-06
"Strn3",1.56702711624928e-10,0.250687369406347,0.655,0.671,2.31230521273743e-06
"Ryr1",1.59488615307752e-10,0.317488246365214,0.498,0.476,2.35341400748118e-06
"Eml6",1.65633428626215e-10,0.330671505677119,0.325,0.281,2.44408687280842e-06
"Zbtb37",1.71910001532168e-10,0.310699656268823,0.259,0.207,2.53670398260868e-06
"Trpm4",1.79158320370616e-10,0.356146147076,0.272,0.224,2.64366017538881e-06
"Asap1",1.89723618627525e-10,0.346051999487164,0.282,0.232,2.79956171646776e-06
"Mecp2",2.1362978083229e-10,0.318486224417681,0.318,0.272,3.15232104596127e-06
"Sik3",2.64599966445125e-10,0.304195460255074,0.337,0.295,3.90443710486427e-06
"Cep350",2.6796781830306e-10,0.298508289619174,0.484,0.468,3.95413312687995e-06
"Pspc1",2.84302464562552e-10,0.289899253523797,0.345,0.301,4.19516716708502e-06
"Clstn2",3.2225822963867e-10,0.309201694819085,0.455,0.439,4.75524243654821e-06
"Rnf111",5.19336010019914e-10,0.289285638969506,0.484,0.475,7.66332216385385e-06
"Vldlr",5.20062944937426e-10,0.301026907877761,0.288,0.243,7.67404881549665e-06
"Sh3d19",5.55295420834813e-10,0.305819956536899,0.277,0.23,8.1939392298385e-06
"Pan3",6.21192522547528e-10,0.267559441748066,0.485,0.469,9.16631686271132e-06
"Hnrnpk",7.45090069000299e-10,0.290864424657569,0.396,0.365,1.09945490581684e-05
"Herc3",7.53702712128866e-10,0.298378509617912,0.289,0.246,1.11216372201735e-05
"Tspan5",8.23321596392793e-10,0.302833788927382,0.361,0.323,1.21489334763721e-05
"Zmym2",9.15777244629195e-10,0.288867607801561,0.365,0.325,1.35132090217484e-05
"Erlec1",1.17650464604952e-09,0.288313305451611,0.358,0.321,1.73605025571067e-05
"Myo1b",1.26224682487995e-09,0.373652598472704,0.318,0.282,1.86257141479286e-05
"Cyld",1.63853597371116e-09,0.293259000580089,0.429,0.406,2.41782368280818e-05
"Ptprj",1.66337301856407e-09,0.301381549180723,0.381,0.351,2.45447322619314e-05
"Trip12",1.75991179146709e-09,0.260338770666622,0.509,0.506,2.59692583948883e-05
"Usp47",1.98630493377838e-09,0.277023835967042,0.293,0.246,2.93099156028337e-05
"Fam227a",2.01511459986794e-09,0.312774578244912,0.273,0.227,2.97350310356513e-05
"Epc2",2.20409270500266e-09,0.309471798994605,0.29,0.248,3.25235919550192e-05
"Cers6",2.20434745439235e-09,0.281528919713962,0.455,0.438,3.25273510370136e-05
"Zscan26",3.00224010101706e-09,0.321272112887885,0.36,0.324,4.43010549306077e-05
"Ppp4r3a",3.14385597871929e-09,0.270967882066207,0.372,0.339,4.63907388219819e-05
"Smarca5",3.46669474308599e-09,0.300555293012472,0.395,0.364,5.11545476289769e-05
"Cacnb4",3.64602153683721e-09,0.335279901042756,0.346,0.31,5.38006937975698e-05
"Dixdc1",4.39050999710582e-09,0.320552874751361,0.471,0.457,6.47863655172935e-05
"Chrm1",4.70551028246426e-09,0.313737453285403,0.299,0.259,6.94345097280426e-05
"Baz2b",5.37232856643455e-09,0.306417120086647,0.368,0.337,7.92740803263083e-05
"D130043K22Rik",5.46315785916575e-09,0.358377757480648,0.291,0.254,8.06143573698498e-05
"Clcn4",5.99307961068321e-09,0.299505304190815,0.393,0.363,8.84338827352414e-05
"Tm9sf3",6.155693932138e-09,0.317590189325005,0.307,0.27,9.08334196626283e-05
"Myo9a",6.37446690432823e-09,0.285691091305929,0.544,0.561,9.40616336402673e-05
"Camkk1",7.33294602311601e-09,0.321756143448105,0.285,0.244,0.0001082049515171
"Fbxl16",7.83886538028774e-09,0.306949217457282,0.344,0.312,0.000115670297551526
"Itm2b",7.83996791419493e-09,0.271262575572802,0.469,0.461,0.00011568656654186
"Igsf8",1.02245855572853e-08,0.299170714991883,0.27,0.228,0.000150873984483302
"Smap1",1.061580185492e-08,0.289291245841916,0.375,0.35,0.0001566467721712
"Rapgef2",1.78392028904108e-08,0.255409220799306,0.425,0.404,0.000263235277850902
"Agap1",1.90303007982961e-08,0.285760453708032,0.281,0.239,0.000280811118579658
"Marchf6",2.01994517038842e-08,0.263870302360299,0.273,0.231,0.000298063109342515
"Pcdh20",2.03852632209097e-08,0.314504882557829,0.37,0.346,0.000300804944087744
"Dhx15",2.50671303935641e-08,0.294820793059784,0.352,0.323,0.000369890576087432
"Fnbp4",2.51869578895511e-08,0.258837861288305,0.483,0.477,0.000371658750618216
"Man2a2",2.81657699700868e-08,0.253146679153384,0.506,0.499,0.000415614101678601
"Eif3c",2.84733237557061e-08,0.282263135382573,0.39,0.366,0.000420152365339199
"Ankhd1",2.99544431405245e-08,0.274326764727154,0.437,0.422,0.000442007762981579
"Arnt",3.00709668060534e-08,0.277459842804698,0.267,0.223,0.000443727186190125
"Cnot7",3.04660027732376e-08,0.279831752597358,0.371,0.348,0.000449556336921894
"Mark1",3.15900129369888e-08,0.304539987009251,0.348,0.315,0.000466142230898207
"Larp4",3.39390970555793e-08,0.280968436979763,0.451,0.435,0.000500805316152128
"Cd47",3.56607960398917e-08,0.280782663191036,0.441,0.424,0.000526210706364641
